"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
14, 2.797419911214465e-02, 2.122019650014172e-03, 5.581446560844235e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.201719020986898e+05, 1.000000000000000e-10, 1.244598984653922e+13, 4.806876083947587e+04, 3.000174399920887e+02, 0.000000000000000e+00, 8.946702765899184e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845998771444879e-05, 1.260094827046251e-02, 1.398675924684969e-02, 1.603639878619893e+06, 5.945993897343156e-02, 4.484534078572693e-24
15, 2.820900951870322e-02, 2.356686820210897e-03, 4.547960809453445e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.791945151519428e+04, 1.000000000000000e-10, 1.523622870214342e+13, 3.916778060607769e+04, 3.000147418062868e+02, 0.000000000000000e+00, 7.268163394201158e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845986004678929e-05, 1.376699786013596e-02, 1.238775033846906e-02, 1.368110568397263e+06, 5.323588680325354e-02, 2.984964913794403e-24
16, 2.846707150317841e-02, 2.565513590441800e-03, 3.601001181537644e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.753043790303098e+04, 1.000000000000000e-10, 1.919857940986755e+13, 3.101217516121237e+04, 3.000124721956114e+02, 0.000000000000000e+00, 5.730186173683852e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845975265720540e-05, 1.449133986027037e-02, 1.052047073371768e-02, 1.150272246522165e+06, 4.658102548745052e-02, 1.875660227066533e-24
17, 2.874555548938824e-02, 2.746210234630399e-03, 2.763111297751516e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.949006850585455e+04, 1.000000000000000e-10, 2.496714939487446e+13, 2.379602740234181e+04, 3.000104808765616e+02, 0.000000000000000e+00, 4.369371094036112e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845965843502643e-05, 1.460873004689410e-02, 8.426432379254145e-03, 9.493306282407496e+05, 3.959783212918636e-02, 1.106698748038623e-24
18, 2.904140797971648e-02, 2.896795465522796e-03, 2.062696515663832e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.440981120215439e+04, 1.000000000000000e-10, 3.338157184678021e+13, 1.776392448086174e+04, 3.000087548928885e+02, 0.000000000000000e+00, 3.231842194707972e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845957676733339e-05, 1.410652004786097e-02, 6.273065266511915e-03, 7.702289070184880e+05, 3.273436341988070e-02, 6.179147360468398e-25
19, 2.935138503584456e-02, 3.015618158938282e-03, 1.504160757176539e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.238438968216977e+04, 1.000000000000000e-10, 4.570199872081878e+13, 1.295375587286790e+04, 3.000072840996850e+02, 0.000000000000000e+00, 2.324744641257832e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845950717420733e-05, 1.309677208130500e-02, 4.248332107358163e-03, 6.156802106340886e+05, 2.639844634719590e-02, 3.291236268144069e-25
20, 2.967208784761158e-02, 3.101375457875859e-03, 1.077273524337586e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.319346350151056e+04, 1.000000000000000e-10, 6.372303528015284e+13, 9.277385400604218e+03, 3.000060115164684e+02, 0.000000000000000e+00, 1.631457787357389e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.845944695959586e-05, 1.165938163114767e-02, 2.471834324052025e-03, 4.841457149858591e+05, 2.078560895500724e-02, 1.690555887031040e-25
5424, 2.851846743887776e+00, 4.664258009129781e-01, 6.885499078103647e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.484076431278178e+05, 1.000000000000000e-10, 1.692778468511980e+13, 5.936305725112710e+04, 3.003386195155088e+02, 0.000000000000000e+00, 1.107657169105987e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847518068980077e-05, 1.225727375409164e-02, 1.103653690543085e-02, 9.463612944963633e+05, 4.743592413437164e-02, 4.067572807441011e-24
5425, 2.851425887775551e+00, 4.660468590611744e-01, 6.927389719363171e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.493075150676154e+05, 1.000000000000000e-10, 1.681513200360545e+13, 5.972300602704611e+04, 3.003325360939196e+02, 0.000000000000000e+00, 1.114445052870829e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847489299504258e-05, 1.175659778251001e-02, 1.058572468169484e-02, 9.292432472807071e+05, 4.661035567939692e-02, 4.119735888994728e-24
5426, 2.851005031663327e+00, 4.656679172093708e-01, 6.950611828044021e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.498078037054937e+05, 1.000000000000000e-10, 1.675053139722098e+13, 5.992312148219746e+04, 3.003320901366189e+02, 0.000000000000000e+00, 1.118218813305622e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847487190489538e-05, 1.168216441415400e-02, 1.051870434476061e-02, 9.277831065176654e+05, 4.655193293515032e-02, 4.149487689639359e-24
5427, 2.850584175551103e+00, 4.652889753575672e-01, 6.969782290001365e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.502212852139351e+05, 1.000000000000000e-10, 1.669640242262415e+13, 6.008851408557401e+04, 3.003326840141954e+02, 0.000000000000000e+00, 1.121337773119885e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847489999046318e-05, 1.168259696981989e-02, 1.051909382097724e-02, 9.292084274545485e+05, 4.662839166532344e-02, 4.174421932154347e-24
5428, 2.850163319438878e+00, 4.649100335057636e-01, 6.988119590459924e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.506169157012191e+05, 1.000000000000000e-10, 1.664462786966018e+13, 6.024676628048761e+04, 3.003334866608206e+02, 0.000000000000000e+00, 1.124322079711460e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847493794906203e-05, 1.169812183628845e-02, 1.053307252169482e-02, 9.312120852388237e+05, 4.673214265163170e-02, 4.198423782641387e-24
5429, 2.849742463326653e+00, 4.645310916539600e-01, 7.006368947761794e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.510106770787910e+05, 1.000000000000000e-10, 1.659335393255871e+13, 6.040427083151635e+04, 3.003343375296565e+02, 0.000000000000000e+00, 1.127292287297490e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847497818812181e-05, 1.171688918818218e-02, 1.054997077951774e-02, 9.333484816933034e+05, 4.684210124685435e-02, 4.222395026401722e-24
5430, 2.849321607214429e+00, 4.641521498021564e-01, 7.024690845371857e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.514060114081078e+05, 1.000000000000000e-10, 1.654218578979217e+13, 6.056240456324307e+04, 3.003352027450579e+02, 0.000000000000000e+00, 1.130274359920243e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847501910559858e-05, 1.173639570077747e-02, 1.056753458288042e-02, 9.355235954931381e+05, 4.695381573509576e-02, 4.246531566532235e-24
5431, 2.848900751102204e+00, 4.637732079503528e-01, 7.043118574299315e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.518036326366593e+05, 1.000000000000000e-10, 1.649104427998258e+13, 6.072145305466368e+04, 3.003360750671964e+02, 0.000000000000000e+00, 1.133273683004424e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847506035910670e-05, 1.175610644888898e-02, 1.058528228139033e-02, 9.377172835349797e+05, 4.706632999204007e-02, 4.270875165533668e-24
5432, 2.848479894989980e+00, 4.633942660985492e-01, 7.061658045691578e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.522036673914187e+05, 1.000000000000000e-10, 1.643991671203051e+13, 6.088146695656743e+04, 3.003369528637962e+02, 0.000000000000000e+00, 1.136291211718359e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847510187145193e-05, 1.177590625971895e-02, 1.060311017259277e-02, 9.399251672044601e+05, 4.717943466548793e-02, 4.295434548952321e-24
5433, 2.848059038877756e+00, 4.630153242467456e-01, 7.080309279977379e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.526061159841184e+05, 1.000000000000000e-10, 1.638880582539548e+13, 6.104244639364733e+04, 3.003378357972397e+02, 0.000000000000000e+00, 1.139326948413498e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847514362666679e-05, 1.179576850235982e-02, 1.062099427784557e-02, 9.421461405811661e+05, 4.729307578441703e-02, 4.320210963958443e-24
5434, 2.847638182765531e+00, 4.626363823949420e-01, 7.099071007173553e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.530109510129259e+05, 1.000000000000000e-10, 1.633771606945702e+13, 6.120438040517033e+04, 3.003387237283184e+02, 0.000000000000000e+00, 1.142380686393260e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847518561816686e-05, 1.181568601596734e-02, 1.063892814947338e-02, 9.443798413309539e+05, 4.740723585360476e-02, 4.345204410844238e-24
5435, 2.847217326653307e+00, 4.622574405431383e-01, 7.117941651795345e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.534181385197797e+05, 1.000000000000000e-10, 1.628665383378449e+13, 6.136725540791186e+04, 3.003396165751836e+02, 0.000000000000000e+00, 1.145452169506336e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847522784208039e-05, 1.183565564563523e-02, 1.065690894676169e-02, 9.466260530780599e+05, 4.752190244811100e-02, 4.370414152808761e-24
5436, 2.846796470541082e+00, 4.618784986913347e-01, 7.136919543169609e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.538276425017487e+05, 1.000000000000000e-10, 1.623562485874341e+13, 6.153105700069945e+04, 3.003405142704634e+02, 0.000000000000000e+00, 1.148541126176627e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847527029522027e-05, 1.185567491625679e-02, 1.067493444114202e-02, 9.488845752173628e+05, 4.763706527451349e-02, 4.395839519209681e-24
5437, 2.846375614428858e+00, 4.614995568395311e-01, 7.156002960705640e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.542394258803762e+05, 1.000000000000000e-10, 1.618463488700572e+13, 6.169577035215045e+04, 3.003414167486585e+02, 0.000000000000000e+00, 1.151647276715165e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847531297448797e-05, 1.187574149690140e-02, 1.069300253379090e-02, 9.511552085580865e+05, 4.775271415400123e-02, 4.421479760894608e-24
5438, 2.845954758316633e+00, 4.611206149877275e-01, 7.175190143877371e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.546534507132880e+05, 1.000000000000000e-10, 1.613369018590209e+13, 6.186138028531514e+04, 3.003423239392800e+02, 0.000000000000000e+00, 1.154770334916307e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847535587654898e-05, 1.189585322438514e-02, 1.071111127697141e-02, 9.534377629610313e+05, 4.786883828971959e-02, 4.447333910390166e-24
5439, 2.845533902204409e+00, 4.607416731359239e-01, 7.194479294086756e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.550696782448204e+05, 1.000000000000000e-10, 1.608279584385167e+13, 6.202787129792810e+04, 3.003432357872319e+02, 0.000000000000000e+00, 1.157910008439636e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847539899879679e-05, 1.191600800296871e-02, 1.072925878369760e-02, 9.557320506677480e+05, 4.798542858773035e-02, 4.473401248452928e-24
5440, 2.845113046092185e+00, 4.603627312841203e-01, 7.213868575958452e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.554880689111390e+05, 1.000000000000000e-10, 1.603195865542660e+13, 6.219522756445555e+04, 3.003441522086334e+02, 0.000000000000000e+00, 1.161065998848565e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847544233726362e-05, 1.193620347222447e-02, 1.074744292855690e-02, 9.580378613460457e+05, 4.810247269715845e-02, 4.499680507920412e-24
5441, 2.844692189979960e+00, 4.599837894323167e-01, 7.233356117039614e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.559085823586845e+05, 1.000000000000000e-10, 1.598118358969836e+13, 6.236343294347377e+04, 3.003450731392491e+02, 0.000000000000000e+00, 1.164238001749482e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847548588891075e-05, 1.195643731142568e-02, 1.076566162201706e-02, 9.603549845921393e+05, 4.821996088644186e-02, 4.526170850254914e-24
5442, 2.844271333867736e+00, 4.596048475805131e-01, 7.252940009145826e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.563311774605603e+05, 1.000000000000000e-10, 1.593047632234144e+13, 6.253247098422411e+04, 3.003459985100189e+02, 0.000000000000000e+00, 1.167425706915364e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847552965047133e-05, 1.197670728646616e-02, 1.078391285244017e-02, 9.626832148140850e+05, 4.833788236018804e-02, 4.552871163988647e-24
5443, 2.843850477755511e+00, 4.592259057287095e-01, 7.272618309646428e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.567558123427139e+05, 1.000000000000000e-10, 1.587984312105997e+13, 6.270232493708551e+04, 3.003469282442489e+02, 0.000000000000000e+00, 1.170628798483264e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847557361831749e-05, 1.199701127716521e-02, 1.080219471078927e-02, 9.650223530333376e+05, 4.845622545762426e-02, 4.579780087612070e-24
5444, 2.843429621643287e+00, 4.588469638769059e-01, 7.292389042604441e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.571824444164502e+05, 1.000000000000000e-10, 1.582928907431333e+13, 6.287297776658004e+04, 3.003478622729352e+02, 0.000000000000000e+00, 1.173846955199570e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847561778918506e-05, 1.201734691655934e-02, 1.082050506586579e-02, 9.673721789484821e+05, 4.857497962069270e-02, 4.606896516035966e-24
5445, 2.843008765531062e+00, 4.584680220251022e-01, 7.312250189881987e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.576110301718761e+05, 1.000000000000000e-10, 1.577882031699789e+13, 6.304441206875041e+04, 3.003488005064252e+02, 0.000000000000000e+00, 1.177079848861920e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847566215883341e-05, 1.203771172339618e-02, 1.083884168352289e-02, 9.697324567762924e+05, 4.869413226468240e-02, 4.634218954845499e-24
5446, 2.842587909418838e+00, 4.580890801732986e-01, 7.332199683096864e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.580415250242960e+05, 1.000000000000000e-10, 1.572844208774683e+13, 6.321661000971834e+04, 3.003497428723123e+02, 0.000000000000000e+00, 1.180327143160536e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847570672383746e-05, 1.205810336960055e-02, 1.085720246752536e-02, 9.721029650291112e+05, 4.881367228794200e-02, 4.661746074917390e-24
5447, 2.842167053306613e+00, 4.577101383214950e-01, 7.352235447616774e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.584738842518241e+05, 1.000000000000000e-10, 1.567815986012043e+13, 6.338955370072962e+04, 3.003506892950492e+02, 0.000000000000000e+00, 1.183588500750792e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847575148062367e-05, 1.207851961300636e-02, 1.087558539901872e-02, 9.744834864648342e+05, 4.893358821017679e-02, 4.689476412055937e-24
5448, 2.841746197194389e+00, 4.573311964696914e-01, 7.372355364698923e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.589080621791421e+05, 1.000000000000000e-10, 1.562797898035362e+13, 6.356322487165678e+04, 3.003516396956781e+02, 0.000000000000000e+00, 1.186863577096163e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847579642545721e-05, 1.209895809475563e-02, 1.089398835410358e-02, 9.768737894198595e+05, 4.905386831295103e-02, 4.717408447212595e-24
5449, 2.841325341082165e+00, 4.569522546178878e-01, 7.392557281501352e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.593440123900349e+05, 1.000000000000000e-10, 1.557790527162156e+13, 6.373760495601389e+04, 3.003525939857923e+02, 0.000000000000000e+00, 1.190152022071416e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847584155415643e-05, 1.211941642785295e-02, 1.091240918344451e-02, 9.792736384799330e+05, 4.917449986672860e-02, 4.745540428485939e-24
5450, 2.840904484969940e+00, 4.565733127660842e-01, 7.412839011921645e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.597816877573681e+05, 1.000000000000000e-10, 1.552794358822734e+13, 6.391267510294721e+04, 3.003535520900747e+02, 0.000000000000000e+00, 1.193453480188735e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847588686315871e-05, 1.213989227707148e-02, 1.093084578445432e-02, 9.816827999345405e+05, 4.929547156814376e-02, 4.773870807472223e-24
5451, 2.840483628857716e+00, 4.561943709142806e-01, 7.433198337439374e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.602210404486113e+05, 1.000000000000000e-10, 1.547809930583434e+13, 6.408841617944449e+04, 3.003545139224734e+02, 0.000000000000000e+00, 1.196767590639385e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847593234839381e-05, 1.216038328051344e-02, 1.094929603043012e-02, 9.841010355536074e+05, 4.941677103731949e-02, 4.802397789015271e-24
5452, 2.840062772745491e+00, 4.558154290624770e-01, 7.453633007513824e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.606620219379345e+05, 1.000000000000000e-10, 1.542837797782729e+13, 6.426480877517374e+04, 3.003554793929778e+02, 0.000000000000000e+00, 1.200093987384955e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847597800560429e-05, 1.218088695512594e-02, 1.096775768560047e-02, 9.865280948665196e+05, 4.953838515155574e-02, 4.831119429732910e-24
5453, 2.839641916633267e+00, 4.554364872106734e-01, 7.474140739104513e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.611045830024944e+05, 1.000000000000000e-10, 1.537878438548427e+13, 6.444183320099774e+04, 3.003564484200568e+02, 0.000000000000000e+00, 1.203432299129350e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847602383093373e-05, 1.220140099566203e-02, 1.098622867435209e-02, 9.889637387504497e+05, 4.966030217846532e-02, 4.860033933267663e-24
5454, 2.839221060521042e+00, 4.550575453588698e-01, 7.494719217152859e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.615486737238271e+05, 1.000000000000000e-10, 1.532932382192290e+13, 6.461946948953080e+04, 3.003574209138695e+02, 0.000000000000000e+00, 1.206782149329289e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847606982013279e-05, 1.222192293864002e-02, 1.100470677850409e-02, 9.914077127142660e+05, 4.978250903552378e-02, 4.889139250256843e-24
5455, 2.838800204408818e+00, 4.546786035070661e-01, 7.515366100197696e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.619942436139924e+05, 1.000000000000000e-10, 1.528000131899434e+13, 6.479769744559693e+04, 3.003583967858780e+02, 0.000000000000000e+00, 1.210143157145841e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847611596901373e-05, 1.224245045156326e-02, 1.102318989787461e-02, 9.938597717592884e+05, 4.990499311764013e-02, 4.918433321417523e-24
5456, 2.838379348296594e+00, 4.542996616552625e-01, 7.536079021578628e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.624412416427932e+05, 1.000000000000000e-10, 1.523082164826839e+13, 6.497649665711725e+04, 3.003593759512332e+02, 0.000000000000000e+00, 1.213514937649738e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847616227356332e-05, 1.226298115334500e-02, 1.104167588851612e-02, 9.963196636840536e+05, 5.002774193908110e-02, 4.947914079920648e-24
5457, 2.837958492184369e+00, 4.539207198034589e-01, 7.556855583245862e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.628896160948285e+05, 1.000000000000000e-10, 1.518179003650183e+13, 6.515584643793137e+04, 3.003603583112111e+02, 0.000000000000000e+00, 1.216897100743105e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847620872911216e-05, 1.228351259157648e-02, 1.106016254223566e-02, 9.987871262672961e+05, 5.015074191209435e-02, 4.977579214740072e-24
5458, 2.837537636072144e+00, 4.535417779516553e-01, 7.577693323926044e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.633393138957079e+05, 1.000000000000000e-10, 1.513291100843439e+13, 6.533572555828311e+04, 3.003613437762593e+02, 0.000000000000000e+00, 1.220289246076985e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847625533142466e-05, 1.230404227348126e-02, 1.107864761459924e-02, 1.001261890189770e+06, 5.027398030684507e-02, 5.007426523646054e-24
5459, 2.837116779959920e+00, 4.531628360998517e-01, 7.598589802208020e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.637902823990094e+05, 1.000000000000000e-10, 1.508418944401955e+13, 6.551611295960374e+04, 3.003623322586227e+02, 0.000000000000000e+00, 1.223690976530659e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847630207635019e-05, 1.232456796946303e-02, 1.109712909796772e-02, 1.003743712368452e+06, 5.039744414175303e-02, 5.037453623627707e-24
5460, 2.836695923847695e+00, 4.527838942480481e-01, 7.619542535518148e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.642424680652020e+05, 1.000000000000000e-10, 1.503563013238272e+13, 6.569698722608076e+04, 3.003633236619628e+02, 0.000000000000000e+00, 1.227101888246533e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847634895933228e-05, 1.234508725695244e-02, 1.111560481111379e-02, 1.006232324819210e+06, 5.052111997618025e-02, 5.067658053811745e-24
5461, 2.836275067735471e+00, 4.524049523962445e-01, 7.640549014506701e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.646958167731084e+05, 1.000000000000000e-10, 1.498723802196445e+13, 6.587832670924332e+04, 3.003643178839943e+02, 0.000000000000000e+00, 1.230521572979566e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847639597553325e-05, 1.236559763201118e-02, 1.113407249942535e-02, 1.008727452526802e+06, 5.064499371751711e-02, 5.098037199307099e-24
5462, 2.835854211623247e+00, 4.520260105444409e-01, 7.661606704585439e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.651502738674252e+05, 1.000000000000000e-10, 1.493901697575477e+13, 6.606010954697007e+04, 3.003653148427473e+02, 0.000000000000000e+00, 1.233949618455708e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847644312107616e-05, 1.238609688021010e-02, 1.115253016903931e-02, 1.011228840950475e+06, 5.076905348927198e-02, 5.128588715158039e-24
5463, 2.835433355511022e+00, 4.516470686926373e-01, 7.682713047449427e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.656057841709733e+05, 1.000000000000000e-10, 1.489097179695050e+13, 6.624231366838927e+04, 3.003663144390421e+02, 0.000000000000000e+00, 1.237385608464316e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847649039127024e-05, 1.240658263306697e-02, 1.117097568734429e-02, 1.013736221071660e+06, 5.089328530492974e-02, 5.159309840805118e-24
5464, 2.835012499398798e+00, 4.512681268408337e-01, 7.703865461894465e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.660622920134336e+05, 1.000000000000000e-10, 1.484310688995599e+13, 6.642491680537342e+04, 3.003673165768619e+02, 0.000000000000000e+00, 1.240829123074914e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847653778157435e-05, 1.242705257360338e-02, 1.118940696811765e-02, 1.016249325661236e+06, 5.101767574725610e-02, 5.190197852188297e-24
5465, 2.834591643286573e+00, 4.508891849890300e-01, 7.725061344791007e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.665197412465295e+05, 1.000000000000000e-10, 1.479542667320996e+13, 6.660789649861178e+04, 3.003683211528541e+02, 0.000000000000000e+00, 1.244279738751706e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847658528710042e-05, 1.244750415454990e-02, 1.120782171780700e-02, 1.018767866876549e+06, 5.114221069230104e-02, 5.221249921279443e-24
5466, 2.834170787174349e+00, 4.505102431372264e-01, 7.746298071949863e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.669780752738572e+05, 1.000000000000000e-10, 1.474793507902170e+13, 6.679123010954284e+04, 3.003693280765535e+02, 0.000000000000000e+00, 1.247737028578603e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847663290356993e-05, 1.246793516845268e-02, 1.122621794876642e-02, 1.021291581470331e+06, 5.126687734574768e-02, 5.252463292821794e-24
5467, 2.833749931062124e+00, 4.501313012854228e-01, 7.767572999454228e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.674372370662628e+05, 1.000000000000000e-10, 1.470063686580233e+13, 6.697489482650506e+04, 3.003703372463083e+02, 0.000000000000000e+00, 1.251200562375207e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847668062617527e-05, 1.248834345183044e-02, 1.124459371299170e-02, 1.023820207598768e+06, 5.139166136025248e-02, 5.283834819813114e-24
5468, 2.833329074949900e+00, 4.497523594336192e-01, 7.788883449948879e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.678971688749494e+05, 1.000000000000000e-10, 1.465353547336743e+13, 6.715886754997971e+04, 3.003713485649459e+02, 0.000000000000000e+00, 1.254669904532738e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847672845032078e-05, 1.250872652351219e-02, 1.126294677645634e-02, 1.026353450147716e+06, 5.151654982889793e-02, 5.315361716877885e-24
5469, 2.832908218837676e+00, 4.493734175818156e-01, 7.810226723760182e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.683578124636105e+05, 1.000000000000000e-10, 1.460663548557702e+13, 6.734312498544417e+04, 3.003723619262398e+02, 0.000000000000000e+00, 1.258144615765044e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847677637098261e-05, 1.252908200806829e-02, 1.128127500023491e-02, 1.028891029991285e+06, 5.164152785157649e-02, 5.347040686312571e-24
5470, 2.832487362725451e+00, 4.489944757300120e-01, 7.831600131700399e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.688191098303767e+05, 1.000000000000000e-10, 1.455994036626871e+13, 6.752764393215065e+04, 3.003733772414130e+02, 0.000000000000000e+00, 1.261624258554373e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847682438396215e-05, 1.254940782048379e-02, 1.129957650703506e-02, 1.031432683424020e+06, 5.176658289726847e-02, 5.378868756433542e-24
5471, 2.832066506613227e+00, 4.486155338782084e-01, 7.853000955591636e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.692810023333635e+05, 1.000000000000000e-10, 1.451345454842954e+13, 6.771240093334537e+04, 3.003743943972111e+02, 0.000000000000000e+00, 1.265108390555235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847687248390331e-05, 1.256970156419152e-02, 1.131784913893623e-02, 1.033978119702266e+06, 5.189169986962010e-02, 5.410842492988990e-24
5472, 2.831645650501002e+00, 4.482365920264048e-01, 7.874426461026889e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.697434309947625e+05, 1.000000000000000e-10, 1.446718109181133e+13, 6.789737239790495e+04, 3.003754133075990e+02, 0.000000000000000e+00, 1.268596566888207e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847692066673716e-05, 1.258996114652853e-02, 1.133609101167641e-02, 1.036527070620474e+06, 5.201686654670815e-02, 5.442958871177077e-24
5473, 2.831224794388778e+00, 4.478576501746012e-01, 7.895873899300184e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.702063365151408e+05, 1.000000000000000e-10, 1.442112417470843e+13, 6.808253460605627e+04, 3.003764338652211e+02, 0.000000000000000e+00, 1.272088340247801e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.847696892738662e-05, 1.261018440257980e-02, 1.135430017598782e-02, 1.039079260334268e+06, 5.214206835932007e-02, 5.475214352897897e-24
